Date,Open,High,Low,Close,Adj Close,Volume
2022-03-23,446.9100036621094,448.489990234375,443.7099914550781,443.79998779296875,433.2628479003906,79426100
2022-03-24,445.94000244140625,450.5,444.760009765625,450.489990234375,439.7939758300781,64736900
2022-03-25,451.1600036621094,452.9800109863281,448.42999267578125,452.69000244140625,441.9417724609375,77101300
2022-03-28,452.05999755859375,455.9100036621094,450.05999755859375,455.9100036621094,445.0853271484375,68529800
2022-03-29,460.0199890136719,462.07000732421875,457.17999267578125,461.54998779296875,450.5914001464844,86581500
2022-03-30,460.3399963378906,461.20001220703125,456.4700012207031,458.70001220703125,447.80908203125,79666900
2022-03-31,457.8900146484375,458.760009765625,451.1600036621094,451.6400146484375,440.9167175292969,121699900
2022-04-01,453.30999755859375,453.4599914550781,449.1400146484375,452.9200134277344,442.1663513183594,89048800
2022-04-04,453.1300048828125,456.9100036621094,452.260009765625,456.79998779296875,445.95416259765625,59601000
2022-04-05,455.2200012207031,457.8299865722656,449.82000732421875,451.0299987792969,440.3211669921875,74214500
2022-04-06,446.8900146484375,448.92999267578125,443.4700012207031,446.5199890136719,435.9182434082031,106898000
2022-04-07,445.5899963378906,450.69000244140625,443.5299987792969,448.7699890136719,438.1148681640625,78097200
2022-04-08,447.9700012207031,450.6300048828125,445.94000244140625,447.57000732421875,436.943359375,79272700
2022-04-11,444.1099853515625,445.0,439.3900146484375,439.9200134277344,429.4750061035156,89770500
2022-04-12,443.0799865722656,445.75,436.6499938964844,438.2900085449219,427.8836975097656,84363600
2022-04-13,438.0299987792969,444.1099853515625,437.8399963378906,443.30999755859375,432.7845153808594,74070400
2022-04-14,443.54998779296875,444.7300109863281,437.67999267578125,437.7900085449219,427.3955383300781,97869500
2022-04-18,436.80999755859375,439.75,435.6099853515625,437.9700012207031,427.5713195800781,66002500
2022-04-19,437.8599853515625,445.79998779296875,437.67999267578125,445.0400085449219,434.4734191894531,77821000
2022-04-20,446.9200134277344,447.57000732421875,443.4800109863281,444.7099914550781,434.1512145996094,65224400
2022-04-21,448.5400085449219,450.010009765625,437.1000061035156,438.05999755859375,427.65911865234375,85417300
2022-04-22,436.9100036621094,438.0799865722656,425.44000244140625,426.0400085449219,415.9245300292969,132471800
2022-04-25,423.6700134277344,428.69000244140625,418.8399963378906,428.510009765625,418.33587646484375,119647700
2022-04-26,425.8299865722656,426.0400085449219,416.07000732421875,416.1000061035156,406.2205810546875,103996300
2022-04-27,417.239990234375,422.9200134277344,415.010009765625,417.2699890136719,407.3627624511719,122030000
2022-04-28,422.2900085449219,429.6400146484375,417.6000061035156,427.80999755859375,417.65252685546875,105449100
2022-04-29,423.5899963378906,425.8699951171875,411.2099914550781,412.0,402.2178955078125,145491100
2022-05-02,412.07000732421875,415.9200134277344,405.0199890136719,414.4800109863281,404.63897705078125,158312500
2022-05-03,415.010009765625,418.92999267578125,413.3599853515625,416.3800048828125,406.493896484375,100028200
2022-05-04,417.0799865722656,429.6600036621094,413.7099914550781,429.05999755859375,418.872802734375,144247900
2022-05-05,424.54998779296875,425.0,409.44000244140625,413.80999755859375,403.98486328125,172929100
2022-05-06,411.1000061035156,414.79998779296875,405.7300109863281,411.3399963378906,401.57354736328125,151770800
2022-05-09,405.1000061035156,406.4100036621094,396.5,398.1700134277344,388.7162780761719,155586100
2022-05-10,404.489990234375,406.0799865722656,394.82000732421875,399.0899963378906,389.61444091796875,132497200
2022-05-11,398.07000732421875,404.0400085449219,391.9599914550781,392.75,383.4249267578125,142361000
2022-05-12,389.3699951171875,395.79998779296875,385.1499938964844,392.3399963378906,383.0246887207031,125090800
2022-05-13,396.7099914550781,403.17999267578125,395.6099853515625,401.7200012207031,392.1819763183594,104174400
2022-05-16,399.9800109863281,403.9700012207031,397.6000061035156,400.0899963378906,390.59063720703125,78622400
2022-05-17,406.5299987792969,408.57000732421875,402.5799865722656,408.32000732421875,398.6252746582031,83029700
2022-05-18,403.5,403.79998779296875,390.54998779296875,391.8599853515625,382.5560302734375,117674500
2022-05-19,388.6199951171875,394.1400146484375,387.1099853515625,389.4599914550781,380.2130126953125,98510700
2022-05-20,393.25,397.0299987792969,380.5400085449219,389.6300048828125,380.3789978027344,131432200
2022-05-23,392.8299865722656,397.7300109863281,390.3800048828125,396.9200134277344,387.4959411621094,76414900
2022-05-24,392.55999755859375,395.1499938964844,386.9599914550781,393.8900146484375,384.53790283203125,91448800
2022-05-25,392.30999755859375,399.45001220703125,391.8900146484375,397.3699951171875,387.93524169921875,91472900
2022-05-26,398.6700134277344,407.0400085449219,398.45001220703125,405.30999755859375,395.6866760253906,82168300
2022-05-27,407.9100036621094,415.3800048828125,407.70001220703125,415.260009765625,405.4004821777344,84768700
2022-05-31,413.54998779296875,416.4599914550781,410.0299987792969,412.92999267578125,403.12579345703125,95937000
2022-06-01,415.1700134277344,416.239990234375,406.92999267578125,409.5899963378906,399.86505126953125,86585800
2022-06-02,409.4200134277344,417.44000244140625,407.0400085449219,417.3900146484375,407.4799499511719,79609600
2022-06-03,412.3999938964844,414.0400085449219,409.510009765625,410.5400085449219,400.79254150390625,71874300
2022-06-06,414.7799987792969,416.6099853515625,410.54998779296875,411.7900085449219,402.01287841796875,57508900
2022-06-07,408.1000061035156,416.2200012207031,407.6099853515625,415.739990234375,405.8691101074219,59272400
2022-06-08,413.92999267578125,415.82000732421875,410.3800048828125,411.2200012207031,401.4564208984375,64350000
2022-06-09,409.3399963378906,411.739990234375,401.44000244140625,401.44000244140625,391.9085998535156,86289800
2022-06-10,394.8800048828125,395.7799987792969,389.75,389.79998779296875,380.54498291015625,132893900
2022-06-13,379.8500061035156,381.80999755859375,373.29998779296875,375.0,366.09637451171875,170004900
2022-06-14,376.8500061035156,377.94000244140625,370.5899963378906,373.8699951171875,364.9932556152344,104011800
2022-06-15,377.3599853515625,383.8999938964844,372.1199951171875,379.20001220703125,370.19671630859375,125666800
2022-06-16,370.510009765625,370.94000244140625,364.0799865722656,366.6499938964844,357.9446105957031,134473300
2022-06-17,365.510009765625,369.3800048828125,362.1700134277344,365.8599853515625,358.7162780761719,111113900
2022-06-21,371.8900146484375,376.5299987792969,371.80999755859375,375.07000732421875,367.7464294433594,76811900
2022-06-22,370.6199951171875,378.7200012207031,370.17999267578125,374.3900146484375,367.0797424316406,90059400
2022-06-23,376.6400146484375,378.8299865722656,372.8900146484375,378.05999755859375,370.6780700683594,79292100
2022-06-24,381.3999938964844,390.0899963378906,381.3699951171875,390.0799865722656,382.4632873535156,98050300
2022-06-27,391.04998779296875,391.3599853515625,387.44000244140625,388.5899963378906,381.00244140625,66009600
2022-06-28,390.2300109863281,393.1600036621094,380.5299987792969,380.6499938964844,373.21746826171875,86548900
2022-06-29,381.2300109863281,382.2699890136719,378.4200134277344,380.3399963378906,372.9135437011719,65676000
2022-06-30,376.239990234375,380.6600036621094,372.55999755859375,377.25,369.8838806152344,112508300
2022-07-01,376.55999755859375,381.70001220703125,373.79998779296875,381.239990234375,373.7959899902344,74839700
2022-07-05,375.8800048828125,381.9800109863281,372.8999938964844,381.9599914550781,374.50189208984375,81438000
2022-07-06,382.1099853515625,385.8699951171875,379.6000061035156,383.25,375.7667236328125,70426200
2022-07-07,385.1199951171875,389.8299865722656,383.2699890136719,388.989990234375,381.39459228515625,64525900
2022-07-08,387.2699890136719,390.6400146484375,385.6600036621094,388.6700134277344,381.08087158203125,72397800
2022-07-11,385.8500061035156,386.8699951171875,383.5,384.2300109863281,376.7275390625,58366900
2022-07-12,383.6499938964844,386.1600036621094,378.989990234375,380.8299865722656,373.3939514160156,62219200
2022-07-13,375.1000061035156,381.9200134277344,374.6600036621094,378.8299865722656,371.4329833984375,84224600
2022-07-14,373.6099853515625,379.04998779296875,371.0400085449219,377.9100036621094,370.531005859375,89704800
2022-07-15,382.54998779296875,385.25,380.5400085449219,385.1300048828125,377.61004638671875,79060400
2022-07-18,388.3800048828125,389.0899963378906,380.6600036621094,381.95001220703125,374.4920959472656,63203600
2022-07-19,386.0799865722656,392.8699951171875,385.3900146484375,392.2699890136719,384.6105651855469,78506000
2022-07-20,392.4700012207031,396.260009765625,391.0299987792969,394.7699890136719,387.0617370605469,71843800
2022-07-21,394.1600036621094,398.8399963378906,391.6300048828125,398.7900085449219,391.0032958984375,64903900
2022-07-22,398.9200134277344,400.17999267578125,392.75,395.0899963378906,387.37548828125,72197300
2022-07-25,395.75,396.4700012207031,393.2099914550781,395.57000732421875,387.8461608886719,53631500
2022-07-26,393.8399963378906,394.05999755859375,389.95001220703125,390.8900146484375,383.2575378417969,52946400
2022-07-27,394.3599853515625,402.8800048828125,394.04998779296875,401.0400085449219,393.2093505859375,82342100
2022-07-28,401.8900146484375,406.79998779296875,398.1499938964844,406.07000732421875,398.1411437988281,73966600
2022-07-29,407.5799865722656,413.0299987792969,406.7699890136719,411.989990234375,403.945556640625,87003700
2022-08-01,409.1499938964844,413.4100036621094,408.3999938964844,410.7699890136719,402.7493591308594,69997500
2022-08-02,409.1199951171875,413.0,406.82000732421875,408.05999755859375,400.09228515625,63435400
2022-08-03,410.29998779296875,415.67999267578125,410.0,414.45001220703125,406.3575439453125,67820600
2022-08-04,414.3699951171875,415.0899963378906,412.44000244140625,414.1700134277344,406.0829772949219,45656600
2022-08-05,409.6600036621094,414.1499938964844,409.6000061035156,413.4700012207031,405.3965759277344,56814900
2022-08-08,415.25,417.6199951171875,411.8299865722656,412.989990234375,404.926025390625,53886100
2022-08-09,412.2200012207031,412.75,410.2200012207031,411.3500061035156,403.31805419921875,44931800
2022-08-10,418.7799987792969,420.1400146484375,416.7200012207031,419.989990234375,411.7893371582031,68665700
2022-08-11,422.989990234375,424.95001220703125,419.2099914550781,419.989990234375,411.7893371582031,59489700
2022-08-12,422.0299987792969,427.2099914550781,421.0299987792969,427.1000061035156,418.7605285644531,61694500
2022-08-15,424.7699890136719,429.4100036621094,424.7099914550781,428.8599853515625,420.4861145019531,54048300
2022-08-16,427.7300109863281,431.7300109863281,426.8800048828125,429.70001220703125,421.3097229003906,59289000
2022-08-17,425.9100036621094,429.5,424.5400085449219,426.6499938964844,418.31927490234375,63563400
2022-08-18,426.8599853515625,428.6099853515625,425.5,427.8900146484375,419.5350646972656,49023200
2022-08-19,424.9800109863281,425.260009765625,421.2200012207031,422.1400146484375,413.8973388671875,68016900
2022-08-22,417.04998779296875,417.2300109863281,412.3999938964844,413.3500061035156,405.2789611816406,77695600
2022-08-23,412.8999938964844,415.4200134277344,411.7699890136719,412.3500061035156,404.2984924316406,49105200
2022-08-24,412.1099853515625,415.1099853515625,411.3900146484375,413.6700134277344,405.59271240234375,49177800
2022-08-25,415.239990234375,419.55999755859375,414.0899963378906,419.510009765625,411.3186950683594,50942300
2022-08-26,419.3900146484375,419.9599914550781,405.25,405.30999755859375,397.39593505859375,103087000
2022-08-29,402.20001220703125,405.8399963378906,401.20001220703125,402.6300048828125,394.7682800292969,65370800
2022-08-30,403.8500061035156,404.1000061035156,396.0,398.2099914550781,390.4345703125,85652400
2022-08-31,399.92999267578125,401.239990234375,395.0400085449219,395.17999267578125,387.4637451171875,76029700
2022-09-01,392.8900146484375,396.7799987792969,390.0400085449219,396.4200134277344,388.6795959472656,78740100
2022-09-02,400.2799987792969,401.55999755859375,390.3299865722656,392.239990234375,384.5811462402344,99632100
2022-09-06,393.1300048828125,394.1199951171875,388.4200134277344,390.760009765625,383.1300964355469,76637400
2022-09-07,390.42999267578125,398.5899963378906,390.20001220703125,397.7799987792969,390.01300048828125,70964200
2022-09-08,395.3900146484375,400.8599853515625,394.1199951171875,400.3800048828125,392.5622253417969,80821700
2022-09-09,402.739990234375,407.510009765625,402.4599914550781,406.6000061035156,398.6607971191406,76706900
2022-09-12,408.7799987792969,411.7300109863281,408.4599914550781,410.9700012207031,402.9454345703125,69256300
2022-09-13,401.8299865722656,403.1000061035156,391.9200134277344,393.1000061035156,385.42437744140625,122947100
2022-09-14,394.4700012207031,396.20001220703125,391.1199951171875,394.6000061035156,386.8951110839844,85023700
2022-09-15,392.9599914550781,395.9599914550781,388.7799987792969,390.1199951171875,382.5025634765625,87633800
2022-09-16,384.1400146484375,386.25,382.1099853515625,385.55999755859375,379.58447265625,103084800
2022-09-19,382.260009765625,388.54998779296875,382.17999267578125,388.54998779296875,382.5281677246094,73278500
2022-09-20,385.05999755859375,386.1199951171875,381.20001220703125,384.0899963378906,378.13726806640625,77274900
2022-09-21,386.1099853515625,389.30999755859375,377.3800048828125,377.3900146484375,371.5411376953125,106746600
2022-09-22,376.5799865722656,378.29998779296875,373.44000244140625,374.2200012207031,368.4202575683594,89472600
2022-09-23,370.5799865722656,370.6199951171875,363.2900085449219,367.95001220703125,362.2474060058594,122346900
2022-09-26,366.4100036621094,370.2099914550781,363.0299987792969,364.30999755859375,358.663818359375,92581200
2022-09-27,368.0199890136719,370.3999938964844,360.8699951171875,363.3800048828125,357.7482604980469,108294100
2022-09-28,364.3800048828125,372.29998779296875,362.6000061035156,370.5299987792969,364.78741455078125,110802200
2022-09-29,366.80999755859375,367.1099853515625,359.70001220703125,362.7900085449219,357.16741943359375,112952300
2022-09-30,361.79998779296875,365.9100036621094,357.0400085449219,357.17999267578125,351.64434814453125,153711200
2022-10-03,361.0799865722656,368.54998779296875,359.2099914550781,366.6099853515625,360.9281921386719,89756500
2022-10-04,372.3999938964844,378.0,366.57000732421875,377.9700012207031,372.1121520996094,103602800
2022-10-05,373.3900146484375,379.4599914550781,370.95001220703125,377.0899963378906,371.24578857421875,88065700
2022-10-06,375.6199951171875,378.7200012207031,372.67999267578125,373.20001220703125,367.41607666015625,82333500
2022-10-07,368.9700012207031,373.2900085449219,360.94000244140625,362.7900085449219,357.16741943359375,107789500
2022-10-10,363.9599914550781,364.2099914550781,357.6700134277344,360.0199890136719,354.4403381347656,76042800
2022-10-11,358.239990234375,363.0299987792969,355.7099914550781,357.739990234375,352.1956481933594,92482800
2022-10-12,358.1700134277344,359.82000732421875,356.29998779296875,356.55999755859375,351.0339050292969,76991800
2022-10-13,349.2099914550781,367.510009765625,348.1099853515625,365.9700012207031,360.298095703125,147254500
2022-10-14,368.54998779296875,370.260009765625,356.9599914550781,357.6300048828125,352.0873718261719,123737000
2022-10-17,364.010009765625,367.9800109863281,357.2799987792969,366.82000732421875,361.1349792480469,93168200
2022-10-18,375.1300048828125,375.45001220703125,367.5199890136719,371.1300048828125,365.3781433105469,97162900
2022-10-19,368.989990234375,371.8500061035156,365.54998779296875,368.5,362.78887939453125,79746900
2022-10-20,368.0299987792969,372.6700134277344,364.6099853515625,365.4100036621094,359.7467956542969,88283100
2022-10-21,365.1199951171875,374.79998779296875,363.5400085449219,374.2900085449219,368.4891662597656,131038400
2022-10-24,375.8900146484375,380.05999755859375,373.1099853515625,378.8699951171875,372.9981994628906,85436900
2022-10-25,378.7900085449219,385.25,378.6700134277344,384.9200134277344,378.9544677734375,78846300
2022-10-26,381.6199951171875,387.5799865722656,381.3500061035156,382.0199890136719,376.099365234375,104087300
2022-10-27,383.07000732421875,385.0,379.3299865722656,379.9800109863281,374.09100341796875,81971800
2022-10-28,379.8699951171875,389.5199890136719,379.67999267578125,389.0199890136719,382.9908752441406,100302000
2022-10-31,386.44000244140625,388.3999938964844,385.260009765625,386.2099914550781,380.22442626953125,96631300
2022-11-01,390.1400146484375,390.3900146484375,383.2900085449219,384.5199890136719,378.56060791015625,85407600
2022-11-02,383.8999938964844,388.6300048828125,374.760009765625,374.8699951171875,369.0601501464844,126990400
2022-11-03,371.4700012207031,374.20001220703125,368.7900085449219,371.010009765625,365.2600402832031,87100100
2022-11-04,377.0,378.8699951171875,370.0,376.3500061035156,370.51727294921875,103505200
2022-11-07,377.7099914550781,380.57000732421875,375.5299987792969,379.95001220703125,374.06146240234375,68286900
2022-11-08,381.1099853515625,385.1199951171875,377.7200012207031,382.0,376.0796813964844,84641100
2022-11-09,379.92999267578125,381.1400146484375,373.6099853515625,374.1300048828125,368.3316650390625,78495500
2022-11-10,388.04998779296875,395.0400085449219,385.6400146484375,394.69000244140625,388.572998046875,141455800
2022-11-11,395.5899963378906,399.3500061035156,393.6099853515625,398.510009765625,392.3338317871094,93839900
2022-11-14,396.6600036621094,400.17999267578125,394.8299865722656,395.1199951171875,388.9963073730469,71903500
2022-11-15,401.1499938964844,402.30999755859375,394.489990234375,398.489990234375,392.3141174316406,93194500
2022-11-16,396.7799987792969,397.7799987792969,394.7900085449219,395.45001220703125,389.32122802734375,68508500
2022-11-17,390.4599914550781,394.95001220703125,390.1400146484375,394.239990234375,388.1299743652344,74496300
2022-11-18,397.739990234375,397.80999755859375,393.0400085449219,396.0299987792969,389.8922119140625,92922500
2022-11-21,394.6400146484375,395.82000732421875,392.6600036621094,394.5899963378906,388.47454833984375,51243200
2022-11-22,396.6300048828125,400.07000732421875,395.1499938964844,399.8999938964844,393.7022399902344,60429000
2022-11-23,399.54998779296875,402.92999267578125,399.30999755859375,402.4200134277344,396.1831970214844,68261600
2022-11-25,401.8299865722656,402.9100036621094,401.5400085449219,402.3299865722656,396.0945739746094,30545400
2022-11-28,399.0899963378906,400.80999755859375,395.1099853515625,395.9100036621094,389.7740783691406,67881600
2022-11-29,396.04998779296875,397.29998779296875,393.29998779296875,395.2300109863281,389.1046447753906,52310000
2022-11-30,395.489990234375,407.67999267578125,393.4800109863281,407.67999267578125,401.36163330078125,144566700
2022-12-01,408.7699890136719,410.0,404.75,407.3800048828125,401.0663146972656,76398200
2022-12-02,402.25,407.8599853515625,402.1400146484375,406.9100036621094,400.6036376953125,85342700
2022-12-05,403.95001220703125,404.92999267578125,398.1700134277344,399.5899963378906,393.39703369140625,77289800
2022-12-06,399.4200134277344,399.989990234375,391.6400146484375,393.8299865722656,387.7263488769531,77972200
2022-12-07,392.94000244140625,395.6400146484375,391.9700012207031,393.1600036621094,387.06671142578125,65927900
2022-12-08,395.1400146484375,397.3599853515625,393.2699890136719,396.239990234375,390.09893798828125,60737900
2022-12-09,394.94000244140625,397.6199951171875,393.1499938964844,393.2799987792969,387.1848449707031,81447700
2022-12-12,394.1099853515625,398.95001220703125,393.4100036621094,398.95001220703125,392.7669677734375,75405800
2022-12-13,410.2200012207031,410.489990234375,399.07000732421875,401.9700012207031,395.74017333984375,123782500
2022-12-14,401.6099853515625,405.5,396.30999755859375,399.3999938964844,393.2099914550781,108111300
2022-12-15,394.29998779296875,395.25,387.8900146484375,389.6300048828125,383.5914001464844,117705900
2022-12-16,385.17999267578125,386.5799865722656,381.0400085449219,383.2699890136719,379.06268310546875,119858000
2022-12-19,383.4700012207031,383.82000732421875,378.2799987792969,380.0199890136719,375.8483581542969,79878100
2022-12-20,379.2300109863281,382.2300109863281,377.8500061035156,380.5400085449219,376.3626403808594,74427200
2022-12-21,383.25,387.4100036621094,382.69000244140625,386.2300109863281,381.9902038574219,78167400
2022-12-22,383.04998779296875,386.2099914550781,374.7699890136719,380.7200012207031,376.5406799316406,100120900
2022-12-23,379.6499938964844,383.05999755859375,378.0299987792969,382.9100036621094,378.7066345214844,59857300
2022-12-27,382.7900085449219,383.1499938964844,379.6499938964844,381.3999938964844,377.2132263183594,51638200
2022-12-28,381.3299865722656,383.3900146484375,376.4200134277344,376.6600036621094,372.5252380371094,70911500
2022-12-29,379.6300048828125,384.3500061035156,379.0799865722656,383.44000244140625,379.2308044433594,66970900
2022-12-30,380.6400146484375,382.5799865722656,378.42999267578125,382.42999267578125,378.23193359375,84022200
